DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;NC2R_CE1_P1;NH_CGPRCFH_P1;NH_CGPRCFH_P1S1;NH_CGPRCFH_P1S2;NH_CGPRCFH_P2;NH_CGPRCFH_P3;NH_CGPRCFH_P4;NH_CGPRCFH_P5;NH_CGPRCFH_P6;NH_CGPRCFH_P7;NH_CGPRCFH_P8;FEX_C
611356;3;4;1;1;JUGO Y PAPAS;11110414;4;1;1;19;2000;2; ;2;210,41342580203
611357;2;2;1;2; ; ; ; ; ; ; ; ; ; ;247,97167447934
611358;2;2;1;2; ; ; ; ; ; ; ; ; ; ;247,335406576115
611358;3;3;1;2; ; ; ; ; ; ; ; ; ; ;247,335406576115
611359;1;1;1;1;PAPA CRIOLLA CHORIZO RELLENA CHORIZO;11110407;2;10;1;13;20000;3; ;2;713,340433133289
611359;2;8;1;1;GASEOSA Y PAN;11110414;4;1;1;6;2000;2; ;2;713,340433133289
611359;4;2;1;2; ; ; ; ; ; ; ; ; ; ;713,340433133289
611361;1;3;1;1;JUGO Y EMPANADA;11110414;4;1;1;6;2800;9; ;2;397,189591484006
611361;3;2;1;2; ; ; ; ; ; ; ; ; ; ;397,189591484006
611362;2;1;1;2; ; ; ; ; ; ; ; ; ; ;260,175418245975
611362;3;3;1;2; ; ; ; ; ; ; ; ; ; ;260,175418245975
611363;2;1;1;2; ; ; ; ; ; ; ; ; ; ;247,97167447934
611364;1;1;1;1;PAN SALCHICHON  PAPAS Y GASEOSA;11110414;4;1;1;13;6000;9; ;2;178,335108283322
611364;2;3;1;1;POLLO ARROZ ENSALADA JUGO;11110102;2;5;3; ;25000; ; ;2;178,335108283322
611364;3;4;1;1;POLLO ARROZ ENSALADA JUGO PLATANO;11110102;2;5;3; ;25000; ; ;2;178,335108283322
611365;1;1;1;1;PAN Y BOCADILLO;11110414;4;5;1;4;5000;2; ;2;713,340433133289
611365;2;3;1;1;PAQUETES DE PAPAS;11110411;4;1;1;19;1500;2; ;2;713,340433133289
611365;3;3;2;1;BOM BOM BUM;11110412;4;5;1;19;1800;2; ;2;713,340433133289
611365;4;3;3;1;PONQUES;11110414;4;3;1;6;1500;2; ;2;713,340433133289
611365;5;3;4;1;YOGURT;11110304;4;2;1;19;2000;2; ;2;713,340433133289
611367;1;1;1;1;ARROZ CARNE FRIJOL ENSALADA Y JUGO;11110102;2;5;1;18;25000;3; ;2;650,713212469102
611367;2;1;2;1;GASEOSA Y EMPANADA;11110414;4;5;1;19;4500;2; ;2;650,713212469102
611367;3;1;3;1;TINTO;11110201;4;2;1;19;2000;2; ;2;650,713212469102
611368;1;4;2;1;BOM BOM BUM;11110412;4;1;3;20;400;2; ;2;178,335108283322
611368;2;4;3;1;GASEOSA Y EMPANADA;11110414;4;5;1;6;25000;3; ;2;178,335108283322
611368;3;6;1;1;EMPANADA Y GASEOSA;11110414;4;3;1;6;6000;3; ;2;178,335108283322
611368;5;1;1;2; ; ; ; ; ; ; ; ; ; ;178,335108283322
611368;6;2;1;2; ; ; ; ; ; ; ; ; ; ;178,335108283322
611368;7;5;1;2; ; ; ; ; ; ; ; ; ; ;178,335108283322
612304;2;1;1;2; ; ; ; ; ; ; ; ; ; ;845,133430962224
612305;2;2;1;2; ; ; ; ; ; ; ; ; ; ;598,659177832602
612306;2;2;1;2; ; ; ; ; ; ; ; ; ; ;395,618991488491
612307;2;2;1;2; ; ; ; ; ; ; ; ; ; ;853,336978456603
612310;2;2;1;2; ; ; ; ; ; ; ; ; ; ;296,171835713453
612310;3;3;1;2; ; ; ; ; ; ; ; ; ; ;296,171835713453
612310;4;4;1;2; ; ; ; ; ; ; ; ; ; ;296,171835713453
612310;5;5;1;2; ; ; ; ; ; ; ; ; ; ;296,171835713453
612310;6;6;1;2; ; ; ; ; ; ; ; ; ; ;296,171835713453
612310;7;7;1;2; ; ; ; ; ; ; ; ; ; ;296,171835713453
612311;2;2;1;2; ; ; ; ; ; ; ; ; ; ;712,591223795907
612312;2;2;1;2; ; ; ; ; ; ; ; ; ; ;293,964799717139
612313;2;2;1;2; ; ; ; ; ; ; ; ; ; ;781,531769737815
612314;2;1;1;2; ; ; ; ; ; ; ; ; ; ;293,964799717139
612314;3;3;1;2; ; ; ; ; ; ; ; ; ; ;293,964799717139
612359;1;2;1;1;CALDO CHOCOLATE Y PAN;11110101;1;1;3;18;7000;2; ;2;247,97167447934
612359;2;2;2;1;ARROZ PAPA VERDURA POLLO Y JUGO;11110102;2;1;3;6;8000;3; ;2;247,97167447934
612361;2;2;1;2; ; ; ; ; ; ; ; ; ; ;247,97167447934
612362;1;1;2;1;PAN SALCHICHON EMPANADA Y GASEOSA;11110414;4;1;1;6;4000;2; ;2;251,174035387385
612362;2;4;1;1;GASEOSA EMPANADA;11110414;4;1;1;19;2000;2; ;2;251,174035387385
612362;4;3;1;2; ; ; ; ; ; ; ; ; ; ;251,174035387385
612363;1;2;1;1;GASEOSA;11110301;4;1;1;7;1500;3; ;2;247,97167447934
612364;1;1;1;1;CAFE MANTECADA;11110414;4;1;1;19;3500;2; ;2;256,336789434705
612365;2;1;1;2; ; ; ; ; ; ; ; ; ; ;296,461131116835
612365;3;3;1;2; ; ; ; ; ; ; ; ; ; ;296,461131116835
612367;1;1;1;1;EMPANADA Y GASEOSA;11110414;4;1;1;6;3000;3; ;2;518,091877337946
612368;1;3;1;1;POLLO ENSALADA ARROZ PLATANO Y JUGO;11110102;2;5;3;19;35000;9; ;2;345,531951960081
612368;3;2;1;2; ; ; ; ; ; ; ; ; ; ;345,531951960081
612369;1;1;1;1;SOPA ARROZ PAPA VERDURA CARNE Y JUGO;11110102;2;3;1;18;45000;3; ;2;190,965529472674
612371;1;3;2;1;HELADO;11110401;4;1;3;19;3500;9; ;2;356,669637031545
612371;2;4;1;1;PAPAS TROCILLOS JUGO;11110414;4;1;1;6;4000;2; ;2;356,669637031545
612371;3;5;1;1;DULCES TROCILLOS;11110414;4;1;1;6;1200;2; ;2;356,669637031545
612371;5;1;1;2; ; ; ; ; ; ; ; ; ; ;356,669637031545
612610;1;1;1;1;PAN SALCHICHON YGASEOSA;11110414;4;1;1;6;4000;2; ;2;331,951979559195
612642;2;1;1;2; ; ; ; ; ; ; ; ; ; ;977,667423967488
612665;2;2;1;2; ; ; ; ; ; ; ; ; ; ;198,563311247585
612666;2;2;1;2; ; ; ; ; ; ; ; ; ; ;321,976203240989
612721;2;2;1;2; ; ; ; ; ; ; ; ; ; ;178,679140965071
612722;2;1;1;2; ; ; ; ; ; ; ; ; ; ;178,679140965071
612722;3;3;1;2; ; ; ; ; ; ; ; ; ; ;178,679140965071
612723;2;1;1;2; ; ; ; ; ; ; ; ; ; ;280,959314871489
612723;3;3;1;2; ; ; ; ; ; ; ; ; ; ;280,959314871489
612725;2;2;1;2; ; ; ; ; ; ; ; ; ; ;320,338966633584
612725;3;3;1;2; ; ; ; ; ; ; ; ; ; ;320,338966633584
612727;2;2;1;2; ; ; ; ; ; ; ; ; ; ;280,072419051806
612728;2;1;1;2; ; ; ; ; ; ; ; ; ; ;280,072419051806
612729;2;2;1;2; ; ; ; ; ; ; ; ; ; ;242,78996549894
612782;2;1;1;2; ; ; ; ; ; ; ; ; ; ;278,435182444402
612782;3;3;1;2; ; ; ; ; ; ; ; ; ; ;278,435182444402
612841;2;2;1;2; ; ; ; ; ; ; ; ; ; ;481,463888671053
612841;3;3;1;2; ; ; ; ; ; ; ; ; ; ;481,463888671053
612847;2;1;1;2; ; ; ; ; ; ; ; ; ; ;280,072419051806
612848;2;2;1;2; ; ; ; ; ; ; ; ; ; ;513,693189084194
612849;2;1;1;2; ; ; ; ; ; ; ; ; ; ;196,926074640181
612849;3;3;1;2; ; ; ; ; ; ; ; ; ; ;196,926074640181
612850;2;1;1;2; ; ; ; ; ; ; ; ; ; ;242,78996549894
612853;2;2;1;2; ; ; ; ; ; ; ; ; ; ;242,78996549894
612854;2;2;1;2; ; ; ; ; ; ; ; ; ; ;325,185969122843
612854;3;3;1;2; ; ; ; ; ; ; ; ; ; ;325,185969122843
612856;2;2;1;2; ; ; ; ; ; ; ; ; ; ;326,96252412217
612858;2;1;1;2; ; ; ; ; ; ; ; ; ; ;278,435182444402
612858;3;3;1;2; ; ; ; ; ; ; ; ; ; ;278,435182444402
612859;2;1;1;2; ; ; ; ; ; ; ; ; ; ;362,46842267571
612859;3;3;1;2; ; ; ; ; ; ; ; ; ; ;362,46842267571
612860;1;2;1;1;PRESA DE POLLO;11110102;2;1;1;18;6000;9; ;2;245,252153953034
612861;1;2;2;1;SALCHIPAPA;11110102;2;1;1;20;3000;9; ;2;280,072419051806
612862;2;2;1;2; ; ; ; ; ; ; ; ; ; ;322,863099060671
612862;3;4;1;2; ; ; ; ; ; ; ; ; ; ;322,863099060671
612863;2;1;1;2; ; ; ; ; ; ; ; ; ; ;242,78996549894
612865;2;2;1;2; ; ; ; ; ; ; ; ; ; ;326,96252412217
612869;2;2;1;2; ; ; ; ; ; ; ; ; ; ;357,360406855731
612869;3;3;1;2; ; ; ; ; ; ; ; ; ; ;357,360406855731
612871;2;1;1;2; ; ; ; ; ; ; ; ; ; ;363,355318495392
612871;3;3;1;2; ; ; ; ; ; ; ; ; ; ;363,355318495392
612871;4;4;1;2; ; ; ; ; ; ; ; ; ; ;363,355318495392
612873;1;2;3;1;PLATANO CON CHORIZO;11110101;1;1;1;18;3500;9; ;2;367,45474355689
612873;3;3;1;2; ; ; ; ; ; ; ; ; ; ;367,45474355689
612874;2;1;1;2; ; ; ; ; ; ; ; ; ; ;513,693189084194
612875;2;1;1;2; ; ; ; ; ; ; ; ; ; ;242,78996549894
612879;2;1;1;2; ; ; ; ; ; ; ; ; ; ;484,934667883626
612879;3;3;1;2; ; ; ; ; ; ; ; ; ; ;484,934667883626
612880;2;1;1;2; ; ; ; ; ; ; ; ; ; ;357,360406855731
612880;3;3;1;2; ; ; ; ; ; ; ; ; ; ;357,360406855731
612880;4;5;1;2; ; ; ; ; ; ; ; ; ; ;357,360406855731
612881;2;1;1;2; ; ; ; ; ; ; ; ; ; ;360,634880070541
613580;1;1;1;1;PAPA RELLENA DE CARNE Y GASEISA;11110101;1;1;1;20;2600;2; ;2;894,830112566254
613580;4;3;3;1;EMPANADA DE POLLO;11110101;1;,1;1;20;200;2; ;2;894,830112566254
613580;5;3;4;1;DEDITO;11110101;1;,1;1;20;200;2; ;2;894,830112566254
613580;6;3;5;1;EMPANADA DE QUESO;11110101;1;,2;1;20;200;2; ;2;894,830112566254
613581;2;1;2;1;DEDITO CON AVENA;11110101;1;1;1;20;1000;2; ;2;1226,20839890898
613581;3;1;3;1;PATACON CON SUERO CHICHA;11110101;1;1;1;20;1000;2; ;2;1226,20839890898
613581;5;4;2;1;EMPANADA DE POLLO UN VASO DE AVENA;11110101;4;1;1;20;1000;2; ;2;1226,20839890898
613581;6;4;3;1;PATACON UN VASO DE GASEOSA;11110101;4;1;1;20;1000;2; ;2;1226,20839890898
613581;7;4;4;1;EMPANADA DE CARNE UN VASO DE AVENA;11110101;4;1;1;20;1000;2; ;2;1226,20839890898
613581;8;4;5;1;DEDITO UN VASO DE GASEOSA;11110101;4;1;1;20;1000;2; ;2;1226,20839890898
613582;2;1;2;1;EMPANADA DE POLLO;11110101;1;1;1;20;1000;2; ;2;696,498736226974
613582;3;1;3;1;EMPANADA DE QUESO;11110101;1;1;1;20;1000;2; ;2;696,498736226974
613583;1;2;1;1;CHICHA CON EMPANADA;11110305;4;1;1;20;1800;3; ;2;644,693121012605
613583;2;2;2;1;GALLETA CON CHICHA;11110305;1;1;1;20;500;2; ;2;644,693121012605
613583;3;3;1;1;EMPANADA CON CHICHA;11110405;1;3;1;13;3600;2; ;2;644,693121012605
613583;4;3;2;1;CHICHA;11110305;4;1;1;20;1200;3; ;2;644,693121012605
613584;1;1;1;1;CHICHA DE ARROZ;11110305;4;1;1;6;1500;2; ;2;799,708205088132
613584;2;3;1;1;BOLIS;11110401;4;1;1;19;1600;2; ;2;799,708205088132
613584;3;3;2;1;EMPANADA CON JUGO;11110405;4;3;1;19;1800;2; ;2;799,708205088132
613605;1;1;1;1;GASEOSA Y UN PALITO DE PANADERIA;11110414;4;2;1;6;3000;2; ;2;139,618068117249
613605;2;4;1;1;AREPA CON SALCHICHON Y JUGO;11110405;4;3;3;13;2100;2; ;2;139,618068117249
613605;3;4;2;1;PAPITAS Y JUGO;11110414;4;1;3;16;1500;3; ;2;139,618068117249
613605;4;4;3;1;GALLETA Y YOGURT;11110414;4;2;3;16;3500;3; ;2;139,618068117249
613605;6;3;1;2; ; ; ; ; ; ; ; ; ; ;139,618068117249
613607;1;1;1;1;CAFE Y PANDEBONO;11110414;4;1;1;18;1600;3; ;2;112,118119712274
613607;2;1;2;1;ARROZ CARNE FRIJOLES TAJADAS JUGO DE MORA;11110102;2;3;3; ;18000; ; ;2;112,118119712274
613607;3;1;3;1;POLLO ARROZ PAPA ENSALADA JUGO DE GUAYABA;11110102;2;2;3;18;12000;3; ;2;112,118119712274
613607;4;3;1;1;AREPA CON SALCHICHON;11110414;4;1;1;19;1500;3; ;2;112,118119712274
613607;5;3;2;1;DEDO DE QUESO;11110404;4;10;1;19;1500;9; ;2;112,118119712274
613607;6;4;1;1;CAFE Y BUNUELO;11110414;4;2;1;19;4000;9; ;2;112,118119712274
613610;1;1;2;1;TAMAL Y GASEOSA;11110102;2;1;1;20;5000;9; ;2;167,910367725472
615282;2;1;1;2; ; ; ; ; ; ; ; ; ; ;651,943123253704
615283;1;5;3;1;DEDITO Y AVENA;11110101;1;1;1;19;500;1; ;2;870,147285716111
615283;2;5;4;1;MANGO VERDE CON LIMON Y SALA;11110414;4;,5;1;20;500;3; ;2;870,147285716111
615283;3;5;5;1;EMPANADA Y JUGO;11110101;1;,5;1;13;500;1; ;2;870,147285716111
615283;4;5;6;1;DEDITO Y JUGUITO;11110101;2;1;1;19;500;1; ;2;870,147285716111
615283;5;1;1;1;ARROZ CARNE GUISADA Y JUGO;11110102;2;1;3;19;5000;2; ;2;870,147285716111
615283;7;3;1;2; ; ; ; ; ; ; ; ; ; ;870,147285716111
615283;8;6;1;2; ; ; ; ; ; ; ; ; ; ;870,147285716111
615285;1;2;4;1;EMPANADA Y CHICHA;11110101;1;1;1;13;800;2; ;2;1052,37385568736
615285;2;2;5;1;REFRESCO;11110301;4;1;1;6;1200;9; ;2;1052,37385568736
615285;3;2;6;1;DEDITO Y JUGO;11110101;1;1;1;13;600;9; ;2;1052,37385568736
615285;4;3;1;1;DEDITO Y JUGO;11110101;1;1;1;13;600;2; ;2;1052,37385568736
615285;5;3;2;1;CHICHA Y PAN;11110102;2;1;1;13;800;2; ;2;1052,37385568736
615285;6;3;3;1;MANGO CON SAL Y LIMON;11110402;4;1;1;13;600;2; ;2;1052,37385568736
615286;1;1;1;1;EMPANADA Y JUGO;11110101;1;1;1;13;1500;2; ;2;950,227865425255
615286;2;1;2;1;PATILLA;11110402;2;1;1;13;2000;9; ;2;950,227865425255
615286;3;1;3;1;MANGOS;11110402;4;1;1;13;1000;2; ;2;950,227865425255
615287;1;2;1;1;HUEVO CON YUCA Y CAFE DE LECHE;11110101;1;1;3; ;3000; ; ;2;912,895789009871
615287;2;2;2;1;SOPA DE HUESO CON ARROZ Y JUGO DE MANGO;11110102;2;1;2;6;4000;9; ;2;912,895789009871
615287;3;2;3;1;CARNE  DESMECHADA CON ARROZ Y A VENA;11110103;3;1;2;19;3000;1; ;2;912,895789009871
615288;1;1;1;1;YUCA CON QUESO Y CAFE CON LECHE;11110101;1;1;3; ;2000; ; ;2;465,197517880608
615288;2;3;1;1;CHICHA Y EMPANADA;11110101;4;1;1;20;500;2; ;2;465,197517880608
615289;1;1;1;1;CHICHA;11110305;4;1;1;20;900;2; ;2;710,34218286473
615289;2;3;1;1;POLLO CON ARROZ;11110102;2;1;1;20;3000;9; ;1;710,34218286473
615289;3;4;1;1;JUGO CON CHITO;11110302;4;6;1;19;6600;1; ;2;710,34218286473
615289;4;4;2;1;PAPAS FRITAS;11110405;4;1;1;19;3000;2; ;2;710,34218286473
615289;5;5;1;1;5;11110405;4;1;1;19;1500;2; ;1;710,34218286473
615289;6;5;2;1;BOLIS;11110401;4;1;1;19;500;2; ;2;710,34218286473
616459;1;1;1;1;EMPANADA Y JUGO;11110101;1;1;1;13;1000;9; ;2;550,850459968633
616459;3;3;1;2; ; ; ; ; ; ; ; ; ; ;550,850459968633
616460;1;1;2;1;CERDO GUISADO ARROZ ENDALADA PATACON SOPA DE MENUDENCIA AGUA DE PANELA;11110102;2;1;1;18;6000;2; ;2;1075,46040797821
616460;2;1;3;1;LENGUA GUISADA CON ARROZ ENSALADA TAJADAS AMARILLAS SOPA DE HUESO;11110102;2;1;1;18;6000;2; ;2;1075,46040797821
616460;3;1;4;1;POLLO CON PAPA Y GASEOSA;11110102;2;1;1;16;5000;2; ;2;1075,46040797821
616460;5;3;1;2; ; ; ; ; ; ; ; ; ; ;1075,46040797821
616460;6;4;1;2; ; ; ; ; ; ; ; ; ; ;1075,46040797821
616460;7;5;1;2; ; ; ; ; ; ; ; ; ; ;1075,46040797821
616848;2;1;1;2; ; ; ; ; ; ; ; ; ; ;845,133430962224
616849;2;1;1;2; ; ; ; ; ; ; ; ; ; ;529,718631890694
616851;2;2;1;2; ; ; ; ; ; ; ; ; ; ;533,540242118432
616852;2;1;1;2; ; ; ; ; ; ; ; ; ; ;410,770665899581
616852;3;4;1;2; ; ; ; ; ; ; ; ; ; ;410,770665899581
616852;4;5;1;2; ; ; ; ; ; ; ; ; ; ;410,770665899581
616853;2;2;1;2; ; ; ; ; ; ; ; ; ; ;293,964799717139
616855;2;2;1;2; ; ; ; ; ; ; ; ; ; ;399,440601716229
616856;1;2;1;1;CAFE Y PAN;11110101;1;1;1;10;2000;3; ;2;656,967397933866
616856;2;3;1;1;PAN Y CAFE;11110414;4;1;1;19;1400;2; ;2;656,967397933866
616856;3;3;2;1;GASEOSA;11110301;4;1;1;6;1200;2; ;2;656,967397933866
616856;4;5;1;1;HELADO;11110401;4;1;1;16;1500;2; ;2;656,967397933866
616856;5;6;1;1;FRUNAS;11110412;4;1;1;6;300;2; ;2;656,967397933866
616856;6;6;2;1;BOMBON;11110412;4;1;1;6;300;2; ;2;656,967397933866
616856;8;4;1;2; ; ; ; ; ; ; ; ; ; ;656,967397933866
616857;2;1;1;2; ; ; ; ; ; ; ; ; ; ;399,440601716229
616862;1;3;3;1;ARROZ PAPA CARNE ENSALADA Y JUGO;11110102;2;3;1;18;25000;3; ;2;178,335108283322
616862;2;5;1;1;HELADO;11110414;4;1;1;6;1200;9; ;2;178,335108283322
616862;4;2;1;2; ; ; ; ; ; ; ; ; ; ;178,335108283322
616862;5;4;1;2; ; ; ; ; ; ; ; ; ; ;178,335108283322
616863;1;3;2;1;ARROZ PAPA YUCA CARNE Y JUGO;11110102;2;1;3; ;6000; ; ;2;357,30590493477
616863;2;4;1;1;ARROZ PAPA CARNE Y JUGO;11110102;2;1;3;13;6000;9; ;2;357,30590493477
616863;4;1;1;2; ; ; ; ; ; ; ; ; ; ;357,30590493477
616864;2;1;1;2; ; ; ; ; ; ; ; ; ; ;199,330644428039
616865;1;1;1;1;JUGO NATURAL PAN Y QUESO;11110414;4;1;1;19;3000;2; ;2;393,59161780563
616865;2;3;1;1;JUGO Y GALLETAS;11110414;4;1;1;19;2000;2; ;2;393,59161780563
616865;3;4;1;1;GALLETAS Y YOGURT;11110414;4;1;1;19;1500;2; ;2;393,59161780563
616867;1;1;1;1;SALCHICHON PAN GASEOSA;11110414;4;2;1;6;5000;2; ;2;308,66487488347
616867;2;3;1;1;PAPAS FRITA SALCHOCHON PAN Y JUGO;11110414;4;2;1;7;5000;2; ;2;308,66487488347
616867;3;4;1;1;GASEOSA EMPANADA;11110414;4;1;1;19;3000;2; ;2;308,66487488347
616868;2;2;1;2; ; ; ; ; ; ; ; ; ; ;247,97167447934
616869;1;2;1;1;GALLETAS JUGO;11110414;4;1;1;6;1500;2; ;2;479,584419422961
616869;2;3;1;1;GASEOSA EMPANADA;11110414;4;1;1;19;2000;2; ;2;479,584419422961
616870;1;3;1;1;HUEVOS JUGO CAFE Y PAN;11110101;1;1;1;18;5000;3; ;2;481,169896563862
616870;2;3;2;1;ARROZ PESCADO ENSALADA PAPA Y JUGO;11110102;2;1;1;18;10000;3; ;2;481,169896563862
616870;4;1;1;2; ; ; ; ; ; ; ; ; ; ;481,169896563862
616872;1;3;1;1;ARROZ PAPA POLLO ENSALADA Y JUGO;11110102;2;5;3;16;25000;3; ;2;481,169896563862
616872;3;1;1;2; ; ; ; ; ; ; ; ; ; ;481,169896563862
616873;1;3;1;1;EMPANADA Y GASEOSA;11110414;4;1;1;19;4000;2; ;2;520,864447454045
616873;2;3;2;1;SOPA ARROZ ARVEJA PAPA ENSALADA Y JUGO;11110102;2;3;1;18;24000;2; ;2;520,864447454045
616873;3;4;1;1;EMPANADA Y GASEOSA;11110414;1;5;1;16;12000;2; ;2;520,864447454045
616873;4;4;2;1;HELADO;11110401;4;1;1;6;1500;9; ;2;520,864447454045
616873;6;1;1;2; ; ; ; ; ; ; ; ; ; ;520,864447454045
616874;1;2;1;1;AVENA PAN FRUTA MERMELADA;11110101;1;70;3;19;80000;3; ;2;293,017535540796
616874;2;2;2;1;ARROZ ENSALADA ACELGA SOPA LENTEJA;11110102;2;1;3;19;90000;9; ;2;293,017535540796
616874;3;2;3;1;ENSALADA DE FRUTAS;11110103;3;7;3;19;55000;3; ;2;293,017535540796
616874;5;5;1;2; ; ; ; ; ; ; ; ; ; ;293,017535540796
616874;6;6;1;2; ; ; ; ; ; ; ; ; ; ;293,017535540796
616875;1;2;4;1;CHOCORAMO Y GASEOSA;11110414;4;1;1;19;2500;9; ;2;178,335108283322
616875;2;3;1;1;AGUA EMPANADA Y FRITURAS;11110414;4;1;1;4;4000;2; ;2;178,335108283322
616875;3;3;2;1;POLLO SUDADO ARROZ PAPA ENSALADA Y JUGO;11110102;2;3;3; ;25000; ; ;2;178,335108283322
616875;4;3;3;1;ALBORAJADO Y PAPA A LA FRANCESA;11110414;4;30;3;19;20000;1; ;2;178,335108283322
616875;5;4;1;1;ARROZ PAPA ENSALADA CHURRASCOS Y GASEOSAS;11110102;2;1;3;20;15000;3; ;2;178,335108283322
617029;1;1;1;1;JUGO Y DE TODITO Y GALA;11110414;4;10;6;19;5000;3; ;2;442,662438648876
617029;2;3;1;1;JUGO GALLETAS  Y PAPAS;11110414;4;10;6;18;5000;1; ;2;442,662438648876
617029;3;4;1;1;POLLO ASADO PAPA Y GASEOSA;11110102;2;1;3; ;10000; ; ;2;442,662438648876
617032;1;2;1;1;CARNE PAPA ENSALADA SOPA Y JUGO;11110102;2;1;3; ;10000; ; ;2;284,257387350199
617034;1;5;1;1;POLLO ENSALADA ARROZ PAPA JUGO;11110102;2;5;3;16;35000;9; ;2;222,617169568666
617034;3;1;1;2; ; ; ; ; ; ; ; ; ; ;222,617169568666
617034;4;3;1;2; ; ; ; ; ; ; ; ; ; ;222,617169568666
617034;5;4;1;2; ; ; ; ; ; ; ; ; ; ;222,617169568666
617035;2;2;1;2; ; ; ; ; ; ; ; ; ; ;178,335108283322
617036;1;1;1;1;PASTEL DE POLLO Y JUGO NATURAL;11110414;4;4;1;19;10000;2; ;2;190,965529472674
617158;1;1;1;1;AREPAS;11110404;1;6;1;20;1800;3; ;2;134,411091338824
617158;2;3;1;1;AREPA CON SALCHICHON;11110414;4;2;1;19;1400;9; ;2;134,411091338824
617158;3;3;2;1;YOGUR GALLETA DE DULCE;11110414;4;2;3;18;3000;2; ;2;134,411091338824
617158;4;3;3;1;YOGUR PALITOS DE PANADERIA;11110414;4;3;3;24;4500;2; ;2;134,411091338824
617158;5;4;1;1;ARROZ CON POLLO JUGO DE PINA;11110102;2;1;3; ;3000; ; ;2;134,411091338824
617158;6;4;2;1;ARROZ FRIJOLES CARNE MOLIDA JUGO DE GUAYABA;11110102;2;1;3; ;3000; ; ;2;134,411091338824
617158;7;4;3;1;SOPA DE PASTA ARROZ BANANO;11110102;2;2;3; ;6000; ; ;2;134,411091338824
617158;8;4;4;1;SALCHICHA ARROZ LENTEJA JUGO DE MORA;11110102;2;1;3; ;3000; ; ;2;134,411091338824
617158;9;5;1;1;BOMBOM DE CHOCOLATE;11110412;4;1;1;19;500;9; ;2;134,411091338824
617158;10;5;2;1;PAPITAS;11110411;4;1;1;6;500;3; ;2;134,411091338824
617158;11;5;3;1;YOGUR GALLETA DE DULCE;11110414;4;3;3;18;5400;2; ;2;134,411091338824
617158;12;5;4;1;YOGUR MOGOYA;11110414;4;2;3;24;3600;2; ;2;134,411091338824
620492;1;2;1;1;UN DEDITO Y UN JUGO;11110101;1;1;1;20;500;3; ;2;978,221694924
620492;2;2;2;1;EMPANADA Y AVENA;11110101;1;1;1;20;500;2; ;2;978,221694924
620492;3;3;1;1;EMPANADA;11110101;1;1;1;20;300;2; ;2;978,221694924
620492;4;3;2;1;PALETA;11110401;4;1;1;13;600;2; ;2;978,221694924
620496;2;1;1;2; ; ; ; ; ; ; ; ; ; ;581,457997874588
620496;3;3;1;2; ; ; ; ; ; ; ; ; ; ;581,457997874588
620497;1;2;1;1;EMPANADAS DE HARINA DE MAIZ CON CARNE;11110405;1;12;1;20;14000;2; ;2;727,106274132929
620497;2;2;2;1;CHICHA DE ARROZ;11110305;4;1;1;20;1200;2; ;2;727,106274132929
620498;1;1;1;1;CHICHA CON EMPANADA;11110101;1;1;1;20;1500;2; ;1;913,678448532093
620498;2;1;2;1;BOLIS;11110401;4;1;1;20;200;2; ;2;913,678448532093
620498;3;3;1;1;BOLI Y EMPANADA;11110405;4;1;1;19;1500;2; ;1;913,678448532093
620499;1;1;1;1;EMPANADA CON CHICHA;11110405;1;4;1;20;2000;2; ;2;529,652382660219
620499;2;1;2;1;PASTEL DE ARROZ CON CERDO;11110405;3;1;1;20;3000;3; ;2;529,652382660219
620499;3;3;1;1;EMPANADA DE HARINA DE MAIZ CON POLLO;11110405;4;5;1;20;1500;2; ;2;529,652382660219
620499;4;4;1;1;EMPANADA DE HARINA DE MAIZ CON POLLO;11110405;1;12;1;20;3600;2; ;2;529,652382660219
620499;5;4;2;1;CHICHA CON GALLETA DE PANADERIA;11110305;4;1;1;20;1800;2; ;2;529,652382660219
620864;1;3;1;1;CHICHA CON EMPANADA;11110305;4;1;1;20;1800;2; ;2;1174,40278369461
620864;2;3;2;1;BOLIS;11110401;4;1;1;20;400;2; ;1;1174,40278369461
620864;3;4;1;1;PAPA RELLENA CON PONY;11110405;4;5;1;19;6000;2; ;1;1174,40278369461
620864;5;1;1;2; ; ; ; ; ; ; ; ; ; ;1174,40278369461
620865;1;3;1;1;BOLIS;11110401;4;1;1;6;200;2; ;2;939,467090842453
620865;3;1;1;2; ; ; ; ; ; ; ; ; ; ;939,467090842453
620866;1;1;1;1;CHICHA;11110305;4;1;1;20;500;9; ;1;1060,43254025065
620866;2;1;2;1;BOLIS;11110401;4;1;1;13;400;9; ;2;1060,43254025065
620866;3;1;3;1;EMPANADA DE HARINA DE MAIZ CON POLLO;11110405;4;1;1;20;1500;2; ;2;1060,43254025065
620866;4;3;1;1;EMPANADA CON AVENA;11110405;4;1;1;20;1500;3; ;2;1060,43254025065
620866;5;4;1;1;BOLI Y CHITOS;11110414;4;1;1;19;900;2; ;2;1060,43254025065
620866;6;4;2;1;EMPANADA CON AGUA;11110405;4;1;1;19;500;3; ;2;1060,43254025065
620867;1;1;1;1;PECHUGA ASADA CON PATACON Y GASEOSA;11110101;1;1;1;16;5500;5; ;2;581,457997874588
